timestamp,price
2026-02-22 12:15:48.836995,0.02
2026-02-22 12:16:49.722683,0.02
2026-02-22 12:17:50.713154,0.02
2026-02-22 12:18:51.614857,0.02
2026-02-22 12:19:52.407876,0.02
2026-02-22 12:20:53.293721,0.02
2026-02-22 12:21:54.140684,0.02
2026-02-22 12:22:55.340596,0.02
2026-02-22 12:23:56.457357,0.02
2026-02-22 12:24:57.322016,0.02
2026-02-22 12:25:58.235859,0.02
2026-02-22 12:26:59.265876,0.02
2026-02-22 12:28:00.103296,0.02
2026-02-22 12:29:01.070111,0.02
2026-02-22 12:30:01.941976,0.02
2026-02-22 12:31:02.911622,0.02
2026-02-22 12:32:03.859386,0.02
2026-02-22 12:33:04.955232,0.02
2026-02-22 12:34:05.941662,0.02
2026-02-22 12:35:06.848144,0.02
2026-02-22 12:36:07.708438,0.02
2026-02-22 12:37:08.478285,0.02
2026-02-22 12:38:09.292783,0.02
2026-02-22 12:39:10.151953,0.02
2026-02-22 12:40:11.245617,0.02
2026-02-22 12:41:12.331775,0.02
2026-02-22 12:42:13.255385,0.02
2026-02-22 12:43:14.110801,0.02
2026-02-22 12:44:15.026968,0.02
2026-02-22 12:45:15.943234,0.02
2026-02-22 12:46:16.889996,0.02
2026-02-22 12:47:17.792324,0.02
2026-02-22 12:48:18.757334,0.02
2026-02-22 12:49:19.570207,0.02
2026-02-22 12:50:20.559083,0.02
2026-02-22 12:51:21.450782,0.02
2026-02-22 12:52:22.372989,0.02
2026-02-22 12:53:23.126556,0.02
2026-02-22 12:54:24.045007,0.02
2026-02-22 12:55:25.144372,0.02
2026-02-22 12:56:26.016649,0.02
2026-02-22 12:57:26.851693,0.02
2026-02-22 12:58:27.870132,0.02
2026-02-22 12:59:28.740695,0.02
2026-02-22 13:00:29.503110,0.02
2026-02-22 13:01:30.332174,0.02
2026-02-22 13:02:31.109118,0.02
2026-02-22 13:03:32.066667,0.02
2026-02-22 13:04:32.993495,0.02
2026-02-22 13:05:33.936089,0.02
2026-02-22 13:06:34.692731,0.02
2026-02-22 13:07:35.610669,0.02
2026-02-22 13:08:37.598038,0.02
2026-02-22 13:09:38.474581,0.02
2026-02-22 13:10:39.330971,0.02
2026-02-22 13:11:40.386555,0.02
2026-02-22 13:12:41.267295,0.02
2026-02-22 13:13:42.139783,0.02
2026-02-22 13:14:43.219121,0.02
2026-02-22 13:15:44.279463,0.02
2026-02-22 13:16:45.219522,0.02
2026-02-22 13:17:46.172698,0.02
2026-02-22 13:18:47.113162,0.02
2026-02-22 13:19:48.122302,0.02
2026-02-22 13:20:49.016259,0.02
2026-02-22 13:21:49.826513,0.02
2026-02-22 13:22:50.605431,0.02
2026-02-22 13:23:51.412688,0.02
2026-02-22 13:24:52.333037,0.02
2026-02-22 13:25:53.102956,0.02
2026-02-22 13:26:53.844727,0.02
2026-02-22 13:27:54.621154,0.02
2026-02-22 13:28:55.432967,0.02
2026-02-22 13:29:56.377023,0.02
2026-02-22 13:30:57.329697,0.02
2026-02-22 13:31:58.213794,0.02
2026-02-22 13:32:59.158529,0.02
2026-02-22 13:33:59.980035,0.02
2026-02-22 13:35:00.941058,0.02
2026-02-22 13:36:01.828757,0.02
2026-02-22 13:37:02.577811,0.02
2026-02-22 13:38:03.328433,0.02
2026-02-22 13:39:04.044893,0.02
2026-02-22 13:40:04.887252,0.02
2026-02-22 13:41:05.785862,0.02
2026-02-22 13:42:06.818048,0.02
2026-02-22 13:43:07.724470,0.02
2026-02-22 13:44:08.734909,0.02
2026-02-22 13:45:09.641766,0.02
2026-02-22 13:46:10.467695,0.02
2026-02-22 13:47:11.417136,0.02
2026-02-22 13:48:12.506368,0.02
2026-02-22 13:49:13.462388,0.02
2026-02-22 13:50:14.346013,0.02
2026-02-22 13:51:15.135806,0.02
2026-02-22 13:52:16.051934,0.02
2026-02-22 13:53:16.977556,0.02
2026-02-22 13:54:17.998000,0.02
2026-02-22 13:55:18.920581,0.02
2026-02-22 13:56:19.730766,0.02
2026-02-22 13:57:20.726841,0.02
2026-02-22 13:58:21.805788,0.02
2026-02-22 13:59:22.754614,0.02
2026-02-22 14:00:23.610072,0.02
2026-02-22 14:01:24.555096,0.02
2026-02-22 14:02:25.414154,0.02
2026-02-22 14:03:26.222022,0.02
2026-02-22 14:04:27.219452,0.02
2026-02-22 14:05:28.235485,0.02
2026-02-22 14:06:29.260191,0.02
2026-02-22 14:07:30.154574,0.02
2026-02-22 14:08:31.073636,0.02
2026-02-22 14:09:32.004999,0.02
2026-02-22 14:10:32.974281,0.02
2026-02-22 14:11:33.925609,0.02
2026-02-22 14:12:34.924206,0.02
2026-02-22 14:13:35.772247,0.02
2026-02-22 14:14:36.829246,0.02
2026-02-22 14:15:37.992419,0.02
2026-02-22 14:16:38.849018,0.02
2026-02-22 14:17:39.874904,0.02
