timestamp,price
2026-02-22 12:15:49.133035,0.15
2026-02-22 12:16:50.050654,0.15
2026-02-22 12:17:51.010536,0.15
2026-02-22 12:18:51.903591,0.15
2026-02-22 12:19:52.730230,0.15
2026-02-22 12:20:53.582474,0.15
2026-02-22 12:21:54.628516,0.15
2026-02-22 12:22:55.667049,0.15
2026-02-22 12:23:56.731039,0.15
2026-02-22 12:24:57.576033,0.15
2026-02-22 12:25:58.539668,0.15
2026-02-22 12:26:59.539242,0.15
2026-02-22 12:28:00.411273,0.15
2026-02-22 12:29:01.408080,0.15
2026-02-22 12:30:02.230439,0.15
2026-02-22 12:31:03.268358,0.15
2026-02-22 12:32:04.154214,0.15
2026-02-22 12:33:05.245176,0.15
2026-02-22 12:34:06.266368,0.15
2026-02-22 12:35:07.121027,0.15
2026-02-22 12:36:07.988450,0.15
2026-02-22 12:37:08.764783,0.15
2026-02-22 12:38:09.573586,0.15
2026-02-22 12:39:10.441387,0.15
2026-02-22 12:40:11.553425,0.15
2026-02-22 12:41:12.691678,0.15
2026-02-22 12:42:13.571722,0.15
2026-02-22 12:43:14.421472,0.15
2026-02-22 12:44:15.320011,0.15
2026-02-22 12:45:16.299604,0.15
2026-02-22 12:46:17.151090,0.15
2026-02-22 12:47:18.109699,0.15
2026-02-22 12:48:19.050244,0.15
2026-02-22 12:49:19.861407,0.15
2026-02-22 12:50:20.901419,0.15
2026-02-22 12:51:21.753966,0.15
2026-02-22 12:52:22.661213,0.15
2026-02-22 12:53:23.387957,0.15
2026-02-22 12:54:24.356911,0.15
2026-02-22 12:55:25.430922,0.15
2026-02-22 12:56:26.316989,0.15
2026-02-22 12:57:27.214011,0.15
2026-02-22 12:58:28.190978,0.15
2026-02-22 12:59:29.034654,0.15
2026-02-22 13:00:29.766064,0.15
2026-02-22 13:01:30.628474,0.15
2026-02-22 13:02:31.465919,0.15
2026-02-22 13:03:32.358456,0.15
2026-02-22 13:04:33.270228,0.15
2026-02-22 13:05:34.233851,0.15
2026-02-22 13:06:34.955907,0.15
2026-02-22 13:07:35.879623,0.15
2026-02-22 13:08:37.875134,0.15
2026-02-22 13:09:38.744737,0.15
2026-02-22 13:10:39.626040,0.15
2026-02-22 13:11:40.693188,0.15
2026-02-22 13:12:41.553760,0.15
2026-02-22 13:13:42.415276,0.15
2026-02-22 13:14:43.542900,0.15
2026-02-22 13:15:44.569658,0.15
2026-02-22 13:16:45.529863,0.15
2026-02-22 13:17:46.467547,0.15
2026-02-22 13:18:47.399713,0.15
2026-02-22 13:19:48.480681,0.15
2026-02-22 13:20:49.298440,0.15
2026-02-22 13:21:50.134886,0.15
2026-02-22 13:22:50.869774,0.15
2026-02-22 13:23:51.686296,0.15
2026-02-22 13:24:52.634705,0.15
2026-02-22 13:25:53.374426,0.15
2026-02-22 13:26:54.129665,0.15
2026-02-22 13:27:54.918607,0.15
2026-02-22 13:28:55.744675,0.15
2026-02-22 13:29:56.663961,0.15
2026-02-22 13:30:57.639351,0.15
2026-02-22 13:31:58.486299,0.15
2026-02-22 13:32:59.453632,0.15
2026-02-22 13:34:00.252536,0.15
2026-02-22 13:35:01.236433,0.15
2026-02-22 13:36:02.117634,0.15
2026-02-22 13:37:02.839207,0.15
2026-02-22 13:38:03.607198,0.15
2026-02-22 13:39:04.308490,0.15
2026-02-22 13:40:05.175313,0.15
2026-02-22 13:41:06.096881,0.15
2026-02-22 13:42:07.188760,0.15
2026-02-22 13:43:07.993737,0.15
2026-02-22 13:44:09.024876,0.15
2026-02-22 13:45:09.929024,0.15
2026-02-22 13:46:10.759785,0.15
2026-02-22 13:47:11.846798,0.15
2026-02-22 13:48:12.789541,0.15
2026-02-22 13:49:13.742886,0.15
2026-02-22 13:50:14.626108,0.15
2026-02-22 13:51:15.407129,0.15
2026-02-22 13:52:16.378349,0.15
2026-02-22 13:53:17.286039,0.15
2026-02-22 13:54:18.286728,0.15
2026-02-22 13:55:19.197468,0.15
2026-02-22 13:56:20.011620,0.15
2026-02-22 13:57:21.108187,0.15
2026-02-22 13:58:22.141512,0.15
2026-02-22 13:59:23.043656,0.15
2026-02-22 14:00:23.932288,0.15
2026-02-22 14:01:24.822544,0.15
2026-02-22 14:02:25.688601,0.15
2026-02-22 14:03:26.497086,0.15
2026-02-22 14:04:27.540732,0.15
2026-02-22 14:05:28.532439,0.15
2026-02-22 14:06:29.551262,0.15
2026-02-22 14:07:30.441576,0.15
2026-02-22 14:08:31.367640,0.15
2026-02-22 14:09:32.339693,0.15
2026-02-22 14:10:33.266674,0.15
2026-02-22 14:11:34.263625,0.15
2026-02-22 14:12:35.215689,0.15
2026-02-22 14:13:36.082148,0.15
2026-02-22 14:14:37.145218,0.15
2026-02-22 14:15:38.284872,0.15
2026-02-22 14:16:39.166962,0.15
2026-02-22 14:17:40.179101,0.15
