timestamp,price
2026-02-22 12:15:48.722114,0.41
2026-02-22 12:16:49.614597,0.41
2026-02-22 12:17:50.595814,0.41
2026-02-22 12:18:51.503642,0.41
2026-02-22 12:19:52.290884,0.41
2026-02-22 12:20:53.173138,0.41
2026-02-22 12:21:54.031202,0.41
2026-02-22 12:22:55.199091,0.41
2026-02-22 12:23:56.347721,0.41
2026-02-22 12:24:57.201889,0.41
2026-02-22 12:25:58.104190,0.41
2026-02-22 12:26:59.146186,0.41
2026-02-22 12:27:59.990185,0.41
2026-02-22 12:29:00.941618,0.41
2026-02-22 12:30:01.820502,0.41
2026-02-22 12:31:02.775635,0.41
2026-02-22 12:32:03.718401,0.41
2026-02-22 12:33:04.842474,0.41
2026-02-22 12:34:05.816698,0.41
2026-02-22 12:35:06.742508,0.41
2026-02-22 12:36:07.593089,0.41
2026-02-22 12:37:08.362146,0.41
2026-02-22 12:38:09.173914,0.41
2026-02-22 12:39:10.036272,0.41
2026-02-22 12:40:11.126613,0.41
2026-02-22 12:41:12.167426,0.41
2026-02-22 12:42:13.119363,0.41
2026-02-22 12:43:13.994415,0.41
2026-02-22 12:44:14.911204,0.41
2026-02-22 12:45:15.805236,0.41
2026-02-22 12:46:16.781134,0.41
2026-02-22 12:47:17.662517,0.41
2026-02-22 12:48:18.646312,0.41
2026-02-22 12:49:19.456686,0.41
2026-02-22 12:50:20.417316,0.41
2026-02-22 12:51:21.329842,0.41
2026-02-22 12:52:22.251740,0.41
2026-02-22 12:53:23.027288,0.41
2026-02-22 12:54:23.921479,0.41
2026-02-22 12:55:25.031700,0.41
2026-02-22 12:56:25.897679,0.41
2026-02-22 12:57:26.739202,0.41
2026-02-22 12:58:27.744612,0.41
2026-02-22 12:59:28.626018,0.41
2026-02-22 13:00:29.398354,0.41
2026-02-22 13:01:30.200870,0.41
2026-02-22 13:02:30.992385,0.41
2026-02-22 13:03:31.952878,0.41
2026-02-22 13:04:32.868539,0.41
2026-02-22 13:05:33.792968,0.41
2026-02-22 13:06:34.589172,0.41
2026-02-22 13:07:35.498998,0.41
2026-02-22 13:08:37.491193,0.41
2026-02-22 13:09:38.355208,0.41
2026-02-22 13:10:39.222720,0.41
2026-02-22 13:11:40.260259,0.41
2026-02-22 13:12:41.160504,0.41
2026-02-22 13:13:42.021436,0.41
2026-02-22 13:14:43.096416,0.41
2026-02-22 13:15:44.140432,0.41
2026-02-22 13:16:45.093834,0.41
2026-02-22 13:17:46.051662,0.41
2026-02-22 13:18:46.993790,0.41
2026-02-22 13:19:47.978774,0.41
2026-02-22 13:20:48.868337,0.41
2026-02-22 13:21:49.713985,0.41
2026-02-22 13:22:50.499635,0.41
2026-02-22 13:23:51.304782,0.41
2026-02-22 13:24:52.222868,0.41
2026-02-22 13:25:52.997412,0.41
2026-02-22 13:26:53.728584,0.41
2026-02-22 13:27:54.508531,0.41
2026-02-22 13:28:55.316336,0.41
2026-02-22 13:29:56.261481,0.41
2026-02-22 13:30:57.187335,0.41
2026-02-22 13:31:58.099609,0.41
2026-02-22 13:32:59.039910,0.41
2026-02-22 13:33:59.876566,0.41
2026-02-22 13:35:00.824378,0.41
2026-02-22 13:36:01.704161,0.41
2026-02-22 13:37:02.460172,0.41
2026-02-22 13:38:03.206755,0.41
2026-02-22 13:39:03.937877,0.41
2026-02-22 13:40:04.771905,0.41
2026-02-22 13:41:05.670121,0.41
2026-02-22 13:42:06.682711,0.41
2026-02-22 13:43:07.615331,0.41
2026-02-22 13:44:08.611226,0.41
2026-02-22 13:45:09.525236,0.41
2026-02-22 13:46:10.356341,0.41
2026-02-22 13:47:11.289279,0.41
2026-02-22 13:48:12.392706,0.41
2026-02-22 13:49:13.281367,0.41
2026-02-22 13:50:14.241950,0.41
2026-02-22 13:51:15.004500,0.41
2026-02-22 13:52:15.937484,0.41
2026-02-22 13:53:16.852630,0.41
2026-02-22 13:54:17.882552,0.41
2026-02-22 13:55:18.802051,0.41
2026-02-22 13:56:19.617597,0.41
2026-02-22 13:57:20.599083,0.41
2026-02-22 13:58:21.679713,0.41
2026-02-22 13:59:22.649842,0.41
2026-02-22 14:00:23.480919,0.41
2026-02-22 14:01:24.444464,0.41
2026-02-22 14:02:25.299413,0.41
2026-02-22 14:03:26.111866,0.41
2026-02-22 14:04:27.098240,0.41
2026-02-22 14:05:28.117224,0.41
2026-02-22 14:06:29.142160,0.41
2026-02-22 14:07:30.025821,0.41
2026-02-22 14:08:30.954094,0.41
2026-02-22 14:09:31.883341,0.41
2026-02-22 14:10:32.858193,0.41
2026-02-22 14:11:33.806980,0.41
2026-02-22 14:12:34.799931,0.41
2026-02-22 14:13:35.653196,0.41
2026-02-22 14:14:36.697722,0.41
2026-02-22 14:15:37.866701,0.41
2026-02-22 14:16:38.725863,0.41
2026-02-22 14:17:39.745356,0.41
