timestamp,price
2026-02-22 12:15:48.775838,0.5
2026-02-22 12:16:49.668762,0.5
2026-02-22 12:17:50.656740,0.5
2026-02-22 12:18:51.561517,0.5
2026-02-22 12:19:52.356750,0.5
2026-02-22 12:20:53.237512,0.5
2026-02-22 12:21:54.085428,0.5
2026-02-22 12:22:55.270541,0.5
2026-02-22 12:23:56.400519,0.5
2026-02-22 12:24:57.265627,0.5
2026-02-22 12:25:58.172742,0.5
2026-02-22 12:26:59.202323,0.5
2026-02-22 12:28:00.043964,0.5
2026-02-22 12:29:01.008463,0.5
2026-02-22 12:30:01.876499,0.5
2026-02-22 12:31:02.837602,0.5
2026-02-22 12:32:03.780455,0.5
2026-02-22 12:33:04.898550,0.5
2026-02-22 12:34:05.872679,0.5
2026-02-22 12:35:06.793848,0.5
2026-02-22 12:36:07.650059,0.5
2026-02-22 12:37:08.421346,0.5
2026-02-22 12:38:09.228351,0.5
2026-02-22 12:39:10.093091,0.5
2026-02-22 12:40:11.190146,0.5
2026-02-22 12:41:12.226711,0.5
2026-02-22 12:42:13.183608,0.5
2026-02-22 12:43:14.055003,0.5
2026-02-22 12:44:14.969260,0.5
2026-02-22 12:45:15.866657,0.5
2026-02-22 12:46:16.839285,0.5
2026-02-22 12:47:17.723137,0.5
2026-02-22 12:48:18.699128,0.5
2026-02-22 12:49:19.514391,0.5
2026-02-22 12:50:20.485765,0.5
2026-02-22 12:51:21.394149,0.5
2026-02-22 12:52:22.311631,0.5
2026-02-22 12:53:23.077461,0.5
2026-02-22 12:54:23.981973,0.5
2026-02-22 12:55:25.087674,0.5
2026-02-22 12:56:25.959891,0.5
2026-02-22 12:57:26.794759,0.5
2026-02-22 12:58:27.810155,0.5
2026-02-22 12:59:28.684388,0.5
2026-02-22 13:00:29.447258,0.5
2026-02-22 13:01:30.273445,0.5
2026-02-22 13:02:31.054580,0.5
2026-02-22 13:03:32.009667,0.5
2026-02-22 13:04:32.931265,0.5
2026-02-22 13:05:33.858927,0.5
2026-02-22 13:06:34.639804,0.5
2026-02-22 13:07:35.549001,0.5
2026-02-22 13:08:37.542342,0.5
2026-02-22 13:09:38.419160,0.5
2026-02-22 13:10:39.277905,0.5
2026-02-22 13:11:40.321686,0.5
2026-02-22 13:12:41.214037,0.5
2026-02-22 13:13:42.075885,0.5
2026-02-22 13:14:43.162170,0.5
2026-02-22 13:15:44.225191,0.5
2026-02-22 13:16:45.149371,0.5
2026-02-22 13:17:46.111393,0.5
2026-02-22 13:18:47.049898,0.5
2026-02-22 13:19:48.049173,0.5
2026-02-22 13:20:48.927838,0.5
2026-02-22 13:21:49.771603,0.5
2026-02-22 13:22:50.554349,0.5
2026-02-22 13:23:51.359576,0.5
2026-02-22 13:24:52.278468,0.5
2026-02-22 13:25:53.048476,0.5
2026-02-22 13:26:53.789182,0.5
2026-02-22 13:27:54.567511,0.5
2026-02-22 13:28:55.371636,0.5
2026-02-22 13:29:56.319919,0.5
2026-02-22 13:30:57.253347,0.5
2026-02-22 13:31:58.155629,0.5
2026-02-22 13:32:59.099713,0.5
2026-02-22 13:33:59.925345,0.5
2026-02-22 13:35:00.882057,0.5
2026-02-22 13:36:01.765225,0.5
2026-02-22 13:37:02.511620,0.5
2026-02-22 13:38:03.272491,0.5
2026-02-22 13:39:03.989761,0.5
2026-02-22 13:40:04.830282,0.5
2026-02-22 13:41:05.728684,0.5
2026-02-22 13:42:06.744085,0.5
2026-02-22 13:43:07.666984,0.5
2026-02-22 13:44:08.667713,0.5
2026-02-22 13:45:09.586994,0.5
2026-02-22 13:46:10.411700,0.5
2026-02-22 13:47:11.349773,0.5
2026-02-22 13:48:12.449205,0.5
2026-02-22 13:49:13.339887,0.5
2026-02-22 13:50:14.292263,0.5
2026-02-22 13:51:15.068073,0.5
2026-02-22 13:52:15.994263,0.5
2026-02-22 13:53:16.917309,0.5
2026-02-22 13:54:17.943158,0.5
2026-02-22 13:55:18.864688,0.5
2026-02-22 13:56:19.669958,0.5
2026-02-22 13:57:20.661562,0.5
2026-02-22 13:58:21.741115,0.5
2026-02-22 13:59:22.703325,0.5
2026-02-22 14:00:23.544373,0.5
2026-02-22 14:01:24.496810,0.5
2026-02-22 14:02:25.356749,0.5
2026-02-22 14:03:26.164516,0.5
2026-02-22 14:04:27.158605,0.5
2026-02-22 14:05:28.175106,0.5
2026-02-22 14:06:29.203255,0.5
2026-02-22 14:07:30.082345,0.5
2026-02-22 14:08:31.013450,0.5
2026-02-22 14:09:31.941868,0.5
2026-02-22 14:10:32.915301,0.5
2026-02-22 14:11:33.863592,0.5
2026-02-22 14:12:34.864881,0.5
2026-02-22 14:13:35.712865,0.5
2026-02-22 14:14:36.763883,0.5
2026-02-22 14:15:37.928872,0.5
2026-02-22 14:16:38.785954,0.5
2026-02-22 14:17:39.810253,0.5
