timestamp,price
2026-02-22 12:15:48.662703,0.99
2026-02-22 12:16:49.557387,0.99
2026-02-22 12:17:50.537799,0.99
2026-02-22 12:18:51.447273,0.99
2026-02-22 12:19:52.233892,0.99
2026-02-22 12:20:53.115450,0.99
2026-02-22 12:21:53.979049,0.99
2026-02-22 12:22:55.129191,0.99
2026-02-22 12:23:56.278884,0.99
2026-02-22 12:24:57.146822,0.99
2026-02-22 12:25:58.030476,0.99
2026-02-22 12:26:59.041140,0.99
2026-02-22 12:27:59.934597,0.99
2026-02-22 12:29:00.865261,0.99
2026-02-22 12:30:01.761544,0.99
2026-02-22 12:31:02.711867,0.99
2026-02-22 12:32:03.663252,0.99
2026-02-22 12:33:04.787537,0.99
2026-02-22 12:34:05.759804,0.99
2026-02-22 12:35:06.688417,0.99
2026-02-22 12:36:07.539810,0.99
2026-02-22 12:37:08.303408,0.99
2026-02-22 12:38:09.124883,0.99
2026-02-22 12:39:09.970862,0.99
2026-02-22 12:40:11.069030,0.99
2026-02-22 12:41:12.105468,0.99
2026-02-22 12:42:13.058972,0.99
2026-02-22 12:43:13.934475,0.99
2026-02-22 12:44:14.849002,0.99
2026-02-22 12:45:15.737456,0.99
2026-02-22 12:46:16.725443,0.99
2026-02-22 12:47:17.605698,0.99
2026-02-22 12:48:18.589336,0.99
2026-02-22 12:49:19.403346,0.99
2026-02-22 12:50:20.342260,0.99
2026-02-22 12:51:21.255634,0.99
2026-02-22 12:52:22.194430,0.99
2026-02-22 12:53:22.973828,0.99
2026-02-22 12:54:23.859423,0.99
2026-02-22 12:55:24.973578,0.99
2026-02-22 12:56:25.836422,0.99
2026-02-22 12:57:26.677852,0.99
2026-02-22 12:58:27.683234,0.99
2026-02-22 12:59:28.568197,0.99
2026-02-22 13:00:29.347888,0.99
2026-02-22 13:01:30.140084,0.99
2026-02-22 13:02:30.932494,0.99
2026-02-22 13:03:31.897569,0.99
2026-02-22 13:04:32.810510,0.99
2026-02-22 13:05:33.732020,0.99
2026-02-22 13:06:34.534409,0.99
2026-02-22 13:07:35.440341,0.99
2026-02-22 13:08:37.438705,0.99
2026-02-22 13:09:38.292701,0.99
2026-02-22 13:10:39.167446,0.99
2026-02-22 13:11:40.200280,0.99
2026-02-22 13:12:41.099818,0.99
2026-02-22 13:13:41.961677,0.99
2026-02-22 13:14:43.039533,0.99
2026-02-22 13:15:44.077078,0.99
2026-02-22 13:16:45.037164,0.99
2026-02-22 13:17:45.987627,0.99
2026-02-22 13:18:46.935605,0.99
2026-02-22 13:19:47.915644,0.99
2026-02-22 13:20:48.807375,0.99
2026-02-22 13:21:49.655877,0.99
2026-02-22 13:22:50.444630,0.99
2026-02-22 13:23:51.251435,0.99
2026-02-22 13:24:52.163900,0.99
2026-02-22 13:25:52.947687,0.99
2026-02-22 13:26:53.672564,0.99
2026-02-22 13:27:54.452081,0.99
2026-02-22 13:28:55.258719,0.99
2026-02-22 13:29:56.201104,0.99
2026-02-22 13:30:57.114291,0.99
2026-02-22 13:31:58.047549,0.99
2026-02-22 13:32:58.965342,0.99
2026-02-22 13:33:59.803505,0.99
2026-02-22 13:35:00.762012,0.99
2026-02-22 13:36:01.648008,0.99
2026-02-22 13:37:02.409161,0.99
2026-02-22 13:38:03.146932,0.99
2026-02-22 13:39:03.886584,0.99
2026-02-22 13:40:04.716326,0.99
2026-02-22 13:41:05.589066,0.99
2026-02-22 13:42:06.616703,0.99
2026-02-22 13:43:07.557274,0.99
2026-02-22 13:44:08.554430,0.99
2026-02-22 13:45:09.471133,0.99
2026-02-22 13:46:10.298440,0.99
2026-02-22 13:47:11.231687,0.99
2026-02-22 13:48:12.338110,0.99
2026-02-22 13:49:13.223272,0.99
2026-02-22 13:50:14.189149,0.99
2026-02-22 13:51:14.946630,0.99
2026-02-22 13:52:15.865843,0.99
2026-02-22 13:53:16.792078,0.99
2026-02-22 13:54:17.823817,0.99
2026-02-22 13:55:18.747238,0.99
2026-02-22 13:56:19.566531,0.99
2026-02-22 13:57:20.531271,0.99
2026-02-22 13:58:21.599008,0.99
2026-02-22 13:59:22.594631,0.99
2026-02-22 14:00:23.415042,0.99
2026-02-22 14:01:24.389998,0.99
2026-02-22 14:02:25.246086,0.99
2026-02-22 14:03:26.058427,0.99
2026-02-22 14:04:27.036714,0.99
2026-02-22 14:05:28.057880,0.99
2026-02-22 14:06:29.085172,0.99
2026-02-22 14:07:29.968990,0.99
2026-02-22 14:08:30.892256,0.99
2026-02-22 14:09:31.820250,0.99
2026-02-22 14:10:32.789984,0.99
2026-02-22 14:11:33.749725,0.99
2026-02-22 14:12:34.735271,0.99
2026-02-22 14:13:35.582202,0.99
2026-02-22 14:14:36.636640,0.99
2026-02-22 14:15:37.810461,0.99
2026-02-22 14:16:38.665930,0.99
2026-02-22 14:17:39.687746,0.99
